focal_species	other_species	ortholog_number	focal_transcript	other_transcript	positive_selection	dN	dS	dN/dS	focal_gene_ID	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog
C_maculatus	B_siliquastri	126	g1572.t1	BRAKERILHT00000017988	False	0.0353	0.7206	0.04898695531501526	g1572	0.501640433522844	3.42998207761447e-08	0.416219029920963	1.92390605129768e-05	5
C_maculatus	B_siliquastri	83	g1586.t1	BRAKERILHT00000017641	True	0.0146	0.5566	0.026230686309737693	g1586	-0.334368799226403	0.00823324246559896	0.457548994155639	0.00040977251746717	5
C_maculatus	B_siliquastri	307	g1498.t1	BRAKERILHT00000018044	True	0.0951	0.6011	0.15820994842788222	g1498	-1.63186855858961	3.03673938351413e-06	-0.0251618231124622	0.959155887685328	5
C_maculatus	B_siliquastri	342	g1727.t1	BRAKERILHT00000017307	False	0.0709	0.6136	0.11554758800521513	g1727	-0.325152209721228	0.0106858347584312	1.3137099164985	2.07620110700564e-30	5
C_maculatus	B_siliquastri	239	g1701.t2	BRAKERILHT00000017305	False	0.0451	0.8394	0.053728853943292826	g1701	1.85493626247823	0.00937430769855884	1.30708662012961	0.00827627386294613	5
C_maculatus	B_siliquastri	18	g1404.t2	BRAKERILHT00000017001	True	0.0305	0.4684	0.06511528608027327	g1404	-0.0472027015188446	0.655302492685838	-0.424714984584982	1.17209227707611e-05	5
C_maculatus	B_siliquastri	180	g1514.t2	BRAKERILHT00000017298	False	0.0101	0.5764	0.017522553782095766	g1514	2.8508907006571	2.16434590523277e-10	-0.463065481919558	0.405629463167118	5
C_maculatus	B_siliquastri	138	g1425.t1	BRAKERILHT00000017684	False	0.0	0.5436	0.0	g1425	NaN	1	NaN	1	4
C_maculatus	B_siliquastri	281	g2916.t1	BRAKERILHT00000017155	False	0.0081	0.4832	0.01676324503311258	g2916	1.49452444234446	8.50885446110023e-35	-0.790730962798203	3.27866830212271e-06	5
C_maculatus	B_siliquastri	361	g1459.t1	BRAKERILHT00000017953	False	0.0567	0.4451	0.1273871040215682	g1459	0.245207970177731	0.00245331679295982	0.374553243688552	1.08710254519833e-05	5
C_maculatus	B_siliquastri	324	g1709.t3	BRAKERILHT00000017108	False	0.022	0.7207	0.030525877618981543	g1709	0.838706999387459	6.04863404192476e-11	0.630099495196689	2.37694056886113e-06	5
C_maculatus	B_siliquastri	319	g1488.t1	BRAKERILHT00000017021	False	0.0073	0.5273	0.013844111511473545	g1488	0.969463077937931	1.36937259413536e-06	-0.17177432614652	0.5411698605988	5
C_maculatus	B_siliquastri	105	g2887.t1	BRAKERILHT00000017234	False	0.0248	0.5849	0.04240041032655155	g2887	0.871412550567467	1.67006873248845e-08	-0.245742553070851	0.164771198473864	5
C_maculatus	B_siliquastri	140	g1650.t2	BRAKERILHT00000017259	True	0.0718	0.7893	0.09096667933612061	g1650	0.830361232601873	7.64162823928412e-11	0.349875716842425	0.0130555508141755	4
C_maculatus	B_siliquastri	204	g1673.t1	BRAKERILHT00000017204	False	0.0893	0.7303	0.12227851567848831	g1673	0.427668163744855	1.27095803244654e-07	-0.0559555709204139	0.576382154554456	5
C_maculatus	B_siliquastri	241	g1699.t1	BRAKERILHT00000018054	False	0.0631	0.6057	0.10417698530625723	g1699	0.35147736695854	0.00018196275701819	0.498530536406059	2.8148301360368e-07	5
C_maculatus	B_siliquastri	60	g1691.t1	BRAKERILHT00000017455	True	0.1511	0.6232	0.2424582798459564	g1691	-4.29856081674697	2.79308939337111e-87	-3.32432983548321	2.41340401192204e-64	4
C_maculatus	B_siliquastri	25	g1415.t1	BRAKERILHT00000017097	False	0.4587	1.2565	0.3650616792678074	g1415	0	1	9.30075995034647	9.66384048088726e-34	2
C_maculatus	B_siliquastri	385	g1560.t1	BRAKERILHT00000017941	False	0.0258	0.859	0.030034924330616997	g1560	-0.0360378002283124	0.781221466464263	0.206374454418689	0.0867271992455204	5
C_maculatus	B_siliquastri	378	g1735.t1	BRAKERILHT00000017273	False	0.0266	0.8817	0.030168991720539863	g1735	0.632811347604553	1.41554495438888e-07	-0.0834925807400729	0.566471464253313	4
C_maculatus	B_siliquastri	3	g7471.t1	BRAKERILHT00000017955	False	0.0134	0.3974	0.033719174635128336	g7471	0.0584892251130953	0.691194695292176	-0.426156948003213	0.00181630862814982	4
C_maculatus	B_siliquastri	44	g2851.t1	BRAKERILHT00000017256	False	0.0585	0.6473	0.09037540553066585	g2851	-1.19049967692842	1.90376095305632e-09	0.148010002212382	0.495940383942893	5
C_maculatus	B_siliquastri	199	g1679.t2	BRAKERILHT00000017062	False	0.0201	0.6388	0.031465247338760174	g1679	-4.03535933156049	4.76983526276703e-44	-4.34956825217707	3.81098654956255e-59	5
C_maculatus	B_siliquastri	220	g2881.t2	BRAKERILHT00000017154	True	0.2111	0.634	0.3329652996845426	g2881	-2.68283628221533	3.91642663602637e-55	-1.79740190375116	5.71144777726004e-27	5
C_maculatus	B_siliquastri	265	g1692.t1	BRAKERILHT00000017708	False	0.0524	0.5465	0.0958828911253431	g1692	0.469818092819261	5.30301347275421e-06	-0.11515866704978	0.331668320217126	5
C_maculatus	B_siliquastri	298	g7428.t1	BRAKERILHT00000017060	False	0.0167	0.5987	0.027893769834641723	g7428	0.184503706969549	0.177962055419621	-0.502134214854975	0.000234158087694423	5
C_maculatus	B_siliquastri	121	g1577.t1	BRAKERILHT00000017410	True	0.3984	0.9815	0.40590932246561384	g1577	2.03167854984097	1.08927125444913e-47	0.145146471081965	0.581569652714298	5
C_maculatus	B_siliquastri	164	g1481.t1	BRAKERILHT00000017180	False	0.0148	0.7069	0.02093648323666714	g1481	-0.296224788743321	0.00992348937615946	-0.0390494963638955	0.786969927670358	5
C_maculatus	B_siliquastri	84	g1587.t1	BRAKERILHT00000017110	True	0.0548	0.7125	0.07691228070175439	g1587	0.267424724642292	0.0463133080890792	0.642192234267659	1.24094280475421e-06	5
C_maculatus	B_siliquastri	159	g1487.t1	BRAKERILHT00000017010	False	0.0281	0.6171	0.04553556959974073	g1487	0.214366131585425	0.0526518874696769	0.00134577695763704	0.992747544848221	5
C_maculatus	B_siliquastri	79	g1621.t1	BRAKERILHT00000017887	True	0.0256	0.1819	0.14073666849917538	g1621	-0.322367989749082	0.0192448782543045	-0.026943162174688	0.872629609647887	5
C_maculatus	B_siliquastri	258	g1441.t1	BRAKERILHT00000017334	True	0.1749	0.9042	0.19343065693430656	g1441	-2.06846629645694	8.66178698052822e-12	-1.58502274859256	5.74861663285801e-08	5
C_maculatus	B_siliquastri	345	g1731.t1	BRAKERILHT00000017993	False	0.0081	0.733	0.011050477489768076	g1731	0.0287396292816559	0.79748658612946	-0.407429519609808	3.97550253848682e-05	5
C_maculatus	B_siliquastri	300	g7430.t1	BRAKERILHT00000017618	False	0.0412	0.7198	0.05723812170047236	g7430	1.06154427816632	7.44215151690042e-13	-0.77946577403937	0.000101909640106856	5
C_maculatus	B_siliquastri	86	g1589.t1	BRAKERILHT00000017983	False	0.0047	0.4991	0.009416950510919656	g1589	0.424706489968186	4.61364709992576e-06	0.267880550342419	0.00659827158533242	3
C_maculatus	B_siliquastri	347	g1494.t1	BRAKERILHT00000017862	False	0.0096	0.7521	0.012764260071798962	g1494	0.815294576515063	1.76903360285266e-16	0.0877534033615755	0.489230074339735	5
C_maculatus	B_siliquastri	302	g7434.t1	BRAKERILHT00000017153	False	0.0209	0.9774	0.021383261714753424	g7434	NaN	1	NaN	1	5
C_maculatus	B_siliquastri	1	g7469.t1	BRAKERILHT00000017701	False	0.0121	0.7568	0.015988372093023256	g7469	0.118241764758932	0.435693539539177	-0.814690917162005	4.57303594417579e-08	5
C_maculatus	B_siliquastri	387	g1555.t1	BRAKERILHT00000017671	False	0.0411	0.8654	0.04749248902241738	g1555	-4.95298691555258	2.00197861814894e-95	-4.33807653227854	3.20270880297126e-109	5
C_maculatus	B_siliquastri	123	g1575.t2	BRAKERILHT00000018011	False	0.0235	0.7942	0.029589524049357843	g1575	0.503048817234534	0.000205406353822268	0.655268283692522	3.12349170282299e-06	5
C_maculatus	B_siliquastri	166	g1478.t1	BRAKERILHT00000017769	False	0.0738	0.9152	0.08063811188811189	g1478	-0.0408567933749253	0.743286915687577	1.25259142152679	6.94961734486431e-31	5
C_maculatus	B_siliquastri	222	g2882.t2	BRAKERILHT00000017694	False	0.0299	0.6172	0.04844458846403111	g2882	0.779687586032028	2.68988778076191e-10	0.0623075942189485	0.691956080380604	5
C_maculatus	B_siliquastri	267	g7441.t1	BRAKERILHT00000017107	False	0.0	0.2926	0.0	g7441	0.943054294203958	1.19055629556775e-06	-0.348672748252133	0.118637499050866	5
C_maculatus	B_siliquastri	46	g1700.t1	BRAKERILHT00000018030	False	0.0337	0.6731	0.05006685485069083	g1700	0.287009978527854	0.000647358305447807	-0.66281264308469	2.94134963543277e-14	5
C_maculatus	B_siliquastri	62	g1689.t1	BRAKERILHT00000017418	False	0.0841	0.6787	0.12391336378370414	g1689	-5.37322116726911	2.53750182381973e-181	-3.37977593806996	5.96380101412276e-97	3
C_maculatus	B_siliquastri	27	g1417.t1	BRAKERILHT00000017558	True	0.0565	0.8763	0.0644756361976492	g1417	NaN	1	NaN	1	3
C_maculatus	B_siliquastri	206	g1671.t1	BRAKERILHT00000017476	False	0.0257	0.65	0.039538461538461536	g1671	NaN	1	NaN	1	5
C_maculatus	B_siliquastri	243	g1390.t1	BRAKERILHT00000017301	False	0.0326	0.7652	0.042603240982749604	g1390	0.11126383357755	0.301026238365746	-0.0499882406827651	0.684763436601266	5
C_maculatus	B_siliquastri	107	g1662.t1	BRAKERILHT00000017463	False	0.1734	0.9641	0.1798568613214397	g1662	1.02836899941047	0.000128870006882109	-0.169194907836898	0.60252159261184	5
C_maculatus	B_siliquastri	142	g1652.t1	BRAKERILHT00000017277	True	0.0519	0.5912	0.087787550744249	g1652	0.403738215337144	0.305788975863943	1.76896266547303	2.79001360485966e-06	5
C_maculatus	B_siliquastri	283	g2918.t1	BRAKERILHT00000017919	False	0.0263	0.6601	0.03984244811392213	g2918	0.512994693070489	0.00170948120102966	-0.403379677299715	0.022045659203094	4
C_maculatus	B_siliquastri	182	g2844.t1	BRAKERILHT00000017592	True	0.1174	0.8565	0.13706946876824286	g2844	0.0923316473789624	0.819607340150213	-0.833499693485688	0.0184415831811623	5
C_maculatus	B_siliquastri	363	g1461.t1	BRAKERILHT00000017889	False	0.1536	2.8236	0.05439864003399915	g1461	0.499245574055437	0.000515698050401897	0.0113275768243679	0.95288131374004	4
C_maculatus	B_siliquastri	326	g1711.t1	BRAKERILHT00000017529	False	0.0236	0.6652	0.035478051713770296	g1711	0.583010481669735	1.36408804299864e-10	-1.08671229710798	2.87252312708998e-27	4
C_maculatus	B_siliquastri	103	g2889.t2	BRAKERILHT00000017832	False	0.0175	0.9229	0.018961967710477843	g2889	-0.824897672139404	1.07895757689192e-11	-1.1571912763072	1.49234389861689e-19	5
C_maculatus	B_siliquastri	146	g1657.t1	BRAKERILHT00000017044	False	0.1419	0.9481	0.1496677565657631	g1657	-1.92843049969753	0.000226237227374778	-0.525160507347715	0.351986173068674	3
C_maculatus	B_siliquastri	66	g1510.t1	BRAKERILHT00000017609	False	0.0107	0.6938	0.015422311905448256	g1510	0.477371749679759	9.13535846931056e-06	-0.234186882375875	0.0462459500063397	5
C_maculatus	B_siliquastri	23	g1410.t1	BRAKERILHT00000017488	False	0.0	0.3107	0.0	g1410	0.548611601886532	0.000399432130821557	-0.608681193182646	0.000625349676624949	5
C_maculatus	B_siliquastri	202	g1676.t1	BRAKERILHT00000017072	False	0.0075	0.5063	0.014813351767726645	g1676	-3.39312738400005	1.82442848010883e-18	-1.85806805437852	6.9644095843865e-08	5
C_maculatus	B_siliquastri	247	g1547.t1	BRAKERILHT00000017686	False	0.0816	1.0121	0.08062444422487897	g1547	-1.99346001105388	6.8854549445766e-29	-0.00342007606025134	0.987120285136067	5
C_maculatus	B_siliquastri	367	g1457.t1	BRAKERILHT00000017315	False	0.0242	0.4386	0.055175558595531235	g1457	NaN	1	NaN	1	4
C_maculatus	B_siliquastri	322	g1517.t1	BRAKERILHT00000018010	False	0.0928	0.7807	0.11886768284872551	g1517	-0.889500067968536	4.87355625312956e-05	0.690141673525057	0.00225805061070253	4
C_maculatus	B_siliquastri	186	g7274.t1	BRAKERILHT00000017243	False	0.6442	1.8354	0.35098616105481095	g7274	NaN	1	NaN	1	2
C_maculatus	B_siliquastri	287	g2922.t1	BRAKERILHT00000017891	True	0.0452	0.5428	0.08327192336035373	g2922	0.19631248363397	0.0402620720280207	-0.175534628975967	0.0901805523222005	5
C_maculatus	B_siliquastri	343	g1728.t1	BRAKERILHT00000017051	False	0.1543	1.0023	0.15394592437393995	g1728	NaN	1	NaN	1	3
C_maculatus	B_siliquastri	306	g1496.t1	BRAKERILHT00000017757	True	0.2154	0.6494	0.33169079149984604	g1496	0.868523982177021	1.22900482258962e-26	0.00680426401727289	0.950373589885733	5
C_maculatus	B_siliquastri	82	g1616.t1	BRAKERILHT00000017947	False	0.0179	0.7152	0.025027964205816555	g1616	1.13366194218629	1.21690839210282e-13	-0.551997104591904	0.000761146799277527	5
C_maculatus	B_siliquastri	226	g2867.t5	BRAKERILHT00000017353	False	0.0039	0.2608	0.01495398773006135	g2867	-1.39827285257133	6.67647666396478e-41	-1.52888891757985	1.31922980512141e-48	5
C_maculatus	B_siliquastri	263	g1705.t1	BRAKERILHT00000017749	False	0.104	0.6317	0.1646351116036093	g1705	0.191565990566276	0.0779214761525707	1.14068544628048	6.005061926923e-22	5
C_maculatus	B_siliquastri	42	g2857.t1	BRAKERILHT00000017562	False	0.0172	0.6489	0.026506395438434274	g2857	0.53048354715543	6.02394931814445e-06	-0.737535318675548	1.59927932626616e-08	5
C_maculatus	B_siliquastri	127	g1570.t1	BRAKERILHT00000017780	True	0.0545	0.6855	0.07950401167031364	g1570	-0.425550998011869	0.0204219339744284	-2.3190100217758	4.60307424211165e-32	5
C_maculatus	B_siliquastri	162	g1483.t1	BRAKERILHT00000017276	False	0.0235	0.4991	0.04708475255459828	g1483	0.599336556701209	1.77730029470429e-10	-0.104095353725984	0.365302400234198	5
C_maculatus	B_siliquastri	383	g1562.t1	BRAKERILHT00000017099	False	0.0146	0.4552	0.0320738137082601	g1562	0.293173031282075	0.137068664438093	-0.0424773741043453	0.86192745321225	5
C_maculatus	B_siliquastri	5	g7473.t1	BRAKERILHT00000016994	False	0.2273	1.4713	0.1544892272140284	g7473	0.256889931959477	0.0187022401817302	-0.0887226008700487	0.515995387951339	5
C_maculatus	B_siliquastri	125	g1573.t1	BRAKERILHT00000017186	False	0.0689	1.3114	0.05253927100808297	g1573	1.92469481866412	8.61607830378338e-33	-2.40390741528918	8.63324081583618e-27	5
C_maculatus	B_siliquastri	160	g1485.t1	BRAKERILHT00000017371	False	0.0761	0.5894	0.12911435357991177	g1485	0.954208734938325	3.64942799565726e-14	0.158275830942306	0.261843701729864	5
C_maculatus	B_siliquastri	40	g7460.t1	BRAKERILHT00000017980	False	0.0381	0.9508	0.04007151872107699	g7460	-0.471918116287252	2.94653858759792e-05	-0.188359983268243	0.119292704099529	5
C_maculatus	B_siliquastri	224	g2870.t1	BRAKERILHT00000017226	False	0.0367	0.6669	0.05503073924126556	g2870	0.692740551873367	3.08917786656778e-05	-0.805580321289766	7.38513840892531e-06	5
C_maculatus	B_siliquastri	261	g1447.t1	BRAKERILHT00000017621	False	0.0898	1.0318	0.08703237061446016	g1447	6.11000324110364	3.0074300817148e-07	0.539696032421703	0.641084064246431	3
C_maculatus	B_siliquastri	339	g1724.t1	BRAKERILHT00000017344	False	0.0074	0.6542	0.011311525527361664	g1724	1.63868483359332	5.40583021202794e-19	-0.413352520089537	0.05391851083565	5
C_maculatus	B_siliquastri	7	g7476.t1	BRAKERILHT00000017748	False	0.0207	0.5612	0.036885245901639344	g7476	0.0274730675731762	0.876767984058606	0.461906445938646	0.00105906218917094	5
C_maculatus	B_siliquastri	381	g1565.t1	BRAKERILHT00000017695	False	0.0264	0.6391	0.04130808950086059	g1565	NaN	1	NaN	1	5
C_maculatus	B_siliquastri	341	g1726.t1	BRAKERILHT00000018005	False	0.011	0.8643	0.012727062362605577	g1726	0.860266970705847	0.000147423274695398	-2.0348925437948	2.55038430059523e-09	4
C_maculatus	B_siliquastri	304	g7437.t2	BRAKERILHT00000017478	False	0.0197	0.5775	0.03411255411255411	g7437	-0.638129942135815	1.2169917415684e-07	-0.408229160601545	0.00107719002057721	5
C_maculatus	B_siliquastri	38	g1579.t1	BRAKERILHT00000017496	False	0.0558	0.7396	0.0754461871281774	g1579	0.158753786702558	0.104515563912653	-0.569462044776875	3.8731836250069e-09	5
C_maculatus	B_siliquastri	219	g2880.t1	BRAKERILHT00000017035	False	0.0658	0.7605	0.08652202498356344	g2880	-0.683211819777134	4.55625478005273e-15	-0.964285391862802	1.65280434851563e-28	5
C_maculatus	B_siliquastri	80	g1620.t1	BRAKERILHT00000017434	False	0.0362	0.7095	0.051021846370683584	g1620	-0.741920827840974	2.66868900953849e-05	-1.70075421351481	1.68119480200528e-21	5
C_maculatus	B_siliquastri	118	g1609.t1	BRAKERILHT00000017321	False	0.0148	0.6634	0.022309315646668677	g1609	0.132921339332371	0.685801957289308	0.103792281529231	0.756138989140787	5
C_maculatus	B_siliquastri	365	g1464.t1	BRAKERILHT00000017802	False	0.0344	0.7952	0.043259557344064385	g1464	0.142057128297846	0.0840013632376841	0.406683653000428	1.36481930949409e-06	5
C_maculatus	B_siliquastri	320	g1549.t1	BRAKERILHT00000017539	False	0.0167	0.7249	0.023037660366947165	g1549	0.00828151075385385	0.962595562417297	-1.29147382978861	4.96948026758462e-21	5
C_maculatus	B_siliquastri	179	g1491.t1	BRAKERILHT00000017480	True	0.1855	0.7157	0.2591868101159704	g1491	-3.89607396742699	5.02191670940632e-82	-2.40968432520259	1.45989137408218e-36	5
C_maculatus	B_siliquastri	285	g7268.t1	BRAKERILHT00000017747	False	0.0302	0.7595	0.039763001974983544	g7268	-2.84351638882397	3.20435925577266e-19	-3.2637552331775	5.84694801456351e-32	5
C_maculatus	B_siliquastri	278	g2913.t1	BRAKERILHT00000017804	False	0.0331	0.7819	0.042332779127765695	g2913	-0.335574578884912	0.00887790349474944	0.208873221039456	0.125559887907514	5
C_maculatus	B_siliquastri	184	g5218.t1	BRAKERILHT00000017509	False	0.3317	1.4312	0.231763555058692	g5218	NaN	1	NaN	1	2
C_maculatus	B_siliquastri	59	g1688.t1	BRAKERILHT00000017718	False	0.0181	0.7038	0.025717533390167663	g1688	0.0233432750033371	0.788422151384571	-0.292516026943313	0.000300683332233349	5
C_maculatus	B_siliquastri	200	g1678.t1	BRAKERILHT00000017938	False	0.0965	0.9066	0.10644165012133246	g1678	2.57487107542242	2.7368047958874e-07	-0.632941295989763	0.240897835963317	4
C_maculatus	B_siliquastri	245	g1393.t1	BRAKERILHT00000017589	False	0.0379	0.7931	0.047787164292018666	g1393	-2.97973308171389	5.3198532517876e-43	-1.32579233278258	1.28866054087092e-13	5
C_maculatus	B_siliquastri	64	g1516.t1	BRAKERILHT00000017003	False	0.0	0.3616	0.0	g1516	0.995591700412867	2.9253963702696e-08	-0.324601940422657	0.17420658167491	5
C_maculatus	B_siliquastri	21	g1407.t2	BRAKERILHT00000017330	False	0.0468	1.0033	0.04664606797568025	g1407	0.729841697061592	2.09409735761791e-05	0.200272565911432	0.325839108867719	4
C_maculatus	B_siliquastri	101	g2891.t1	BRAKERILHT00000017340	False	0.0612	0.6338	0.09656042915746291	g2891	4.80309131504253	2.11861034436399e-54	-3.8940605898169	0.0200883604998615	5
C_maculatus	B_siliquastri	144	g1655.t1	BRAKERILHT00000017905	False	0.0119	0.8287	0.01435984071437191	g1655	-5.63209489995559	1.72704647761798e-46	-7.66037819902132	2.03331156265623e-96	5
C_maculatus	B_siliquastri	99	g2894.t1	BRAKERILHT00000017521	False	0.0123	0.6431	0.019126107914787745	g2894	0.98364286185389	6.1248778393925e-11	0.943446512162919	1.28955577674001e-09	5
C_maculatus	B_siliquastri	358	g2873.t1	BRAKERILHT00000017791	False	0.106	0.7028	0.1508252703471827	g2873	0.0522315365809182	0.710814981236366	-0.346862435094429	0.0059521703008825	5
C_maculatus	C_chinensis	267	g1651.t1	CALCHIM00000057938	NaN	not_found	not_found	not_found	g1651	-0.00221116433949088	1	-0.119141734671268	0.48712333288463	5
C_maculatus	C_chinensis	222	g2884.t1	CALCHIM00000050128	False	0.0	0.2878	0.0	g2884	0.28868012732295	0.0242832761041644	0.40027969695143	0.00358854517630631	5
C_maculatus	C_chinensis	166	g1586.t1	CALCHIM00000014398	False	0.001	0.2526	0.003958828186856691	g1586	-0.334368799226403	0.00823324246559896	0.457548994155639	0.00040977251746717	5
C_maculatus	C_chinensis	123	g1560.t1	CALCHIM00000003128	True	0.0143	0.4355	0.03283582089552239	g1560	-0.0360378002283124	0.781221466464263	0.206374454418689	0.0867271992455204	5
C_maculatus	C_chinensis	42	g7478.t1	CALCHIM00000040996	False	0.0041	0.3903	0.010504739943633105	g7478	0.149948832220166	0.268628237081977	0.644064347797035	7.7445965077501e-07	5
C_maculatus	C_chinensis	82	g1468.t1	CALCHIM00000031049	False	0.0055	0.5942	0.009256142712891283	g1468	0.886533794797423	6.69244360324799e-12	0.246839457733325	0.103037688795639	4
C_maculatus	C_chinensis	302	g1530.t1	CALCHIM00000000140	False	0.0158	0.2885	0.054766031195840566	g1530	0.405543333695276	0.000225382926642335	1.11558637223568	2.01669057975682e-24	5
C_maculatus	C_chinensis	326	g1725.t1	CALCHIM00000059151	False	0.0823	0.4393	0.18734350102435693	g1725	2.31760543677816	8.7978922324311e-07	-0.761739398758035	0.276283409319437	4
C_maculatus	C_chinensis	182	g2912.t1	CALCHIM00000000846	False	0.0159	0.335	0.04746268656716418	g2912	-0.0695654868272823	0.626810927556753	0.889672346878919	3.89006004599943e-12	4
C_maculatus	C_chinensis	283	g5203.t1	CALCHIM00000029426	False	0.003	0.3007	0.009976720984369804	g5203	0.139637832423862	0.42282214302567	0.00562529743805828	0.978810431385658	5
C_maculatus	C_chinensis	142	g1603.t1	CALCHIM00000034543	False	0.001	0.2001	0.004997501249375313	g1603	-1.73647732509223	7.20681910252919e-12	-2.17359788387484	2.17658659280818e-17	5
C_maculatus	C_chinensis	107	g1525.t1	CALCHIM00000025781	False	0.0479	0.419	0.11431980906921241	g1525	1.46065057053014	2.29629613769403e-66	-0.548004612858758	6.48903314163898e-06	3
C_maculatus	C_chinensis	243	g1625.t1	CALCHIM00000021680	False	0.0171	0.3611	0.0473553032400997	g1625	0.218073422858949	0.0172617916256866	0.292208727473242	0.00192855839397036	5
C_maculatus	C_chinensis	206	g2857.t1	CALCHIM00000020181	True	0.0326	0.3806	0.08565423016290068	g2857	0.53048354715543	6.02394931814445e-06	-0.737535318675548	1.59927932626616e-08	5
C_maculatus	C_chinensis	66	g2897.t7	CALCHIM00000051275	NaN	not_found	not_found	not_found	g2897	-0.649505560509313	0.000724196523557079	-0.568075606326447	0.0041220226606159	5
C_maculatus	C_chinensis	23	g1433.t1	CALCHIM00000007051	False	0.0261	0.2511	0.10394265232974911	g1433	0.422000240929012	0.000137514589286246	0.381424558480646	0.000899625308772236	5
C_maculatus	C_chinensis	241	g1627.t2	CALCHIM00000021655	True	0.1029	0.3575	0.28783216783216786	g1627	0.688203524972111	1.23689037386206e-13	-0.0607417660469923	0.615417456332685	4
C_maculatus	C_chinensis	204	g1569.t1	CALCHIM00000024336	False	0.0111	0.3164	0.03508217446270544	g1569	-0.26949398669588	0.00954183577182861	0.448383232823326	2.19787053204973e-05	5
C_maculatus	C_chinensis	140	g1601.t2	CALCHIM00000034531	True	0.1475	0.7749	0.19034714156665375	g1601	-0.418861748233731	0.000112437181915145	-0.419677192389497	0.000157283724910838	5
C_maculatus	C_chinensis	105	g1460.t1	CALCHIM00000026644	False	0.0085	0.3044	0.02792378449408673	g1460	-1.94933302930055	0.000119384043379415	-1.60593213076234	0.000393483893409808	5
C_maculatus	C_chinensis	64	g2881.t2	CALCHIM00000041066	NaN	not_found	not_found	not_found	g2881	-2.68283628221533	3.91642663602637e-55	-1.79740190375116	5.71144777726004e-27	5
C_maculatus	C_chinensis	21	g1435.t1	CALCHIM00000007045	True	0.0362	0.2427	0.14915533580552123	g1435	0.0584442724231238	0.838166998523545	-1.19067705904159	1.00588185506487e-06	5
C_maculatus	C_chinensis	99	g1686.t1	CALCHIM00000019517	True	0.1172	0.2897	0.4045564376941664	g1686	0.515267787443484	2.19882669865838e-06	-0.213402284102618	0.0901805523222005	4
C_maculatus	C_chinensis	319	g7458.t7	CALCHIM00000049112	False	0.0078	0.3937	0.019812039624079247	g7458	0.821070142762868	1.74863404745488e-10	-0.25001487221616	0.0751095606076198	5
C_maculatus	C_chinensis	324	g1727.t1	CALCHIM00000059145	False	0.0632	0.4026	0.15697963238946847	g1727	-0.325152209721228	0.0106858347584312	1.3137099164985	2.07620110700564e-30	5
C_maculatus	C_chinensis	59	g7271.t1	CALCHIM00000041053	False	0.0213	0.3856	0.055238589211618255	g7271	0.93413955203254	1.99337343523478e-12	-0.146440722552193	0.384183673720128	5
C_maculatus	C_chinensis	281	g1696.t1	CALCHIM00000029422	False	0.0999	0.381	0.2622047244094488	g1696	0.393789786516959	0.00810778597403383	-0.0877638446960942	0.638329348331888	4
C_maculatus	C_chinensis	138	g1545.t1	CALCHIM00000003178	False	0.0112	0.4124	0.027158098933074686	g1545	-1.09804843161131	9.37577394063345e-24	0.158968167415762	0.155559918720652	5
C_maculatus	C_chinensis	180	g2914.t1	CALCHIM00000000844	False	0.02	0.2979	0.0671366230278617	g2914	1.42400577789574	4.52893213568783e-19	0.466694994992249	0.0103138305266111	5
C_maculatus	C_chinensis	239	g7426.t1	CALCHIM00000044085	False	0.0105	0.4693	0.02237374813552099	g7426	-0.217251754271738	0.00929759512188394	0.0937520374158193	0.307445196981848	5
C_maculatus	C_chinensis	38	g1563.t1	CALCHIM00000040985	False	0.0295	0.4517	0.06530883329643569	g1563	-0.0818850613468149	0.536737763493423	-0.252990079375574	0.0479060401713896	5
C_maculatus	C_chinensis	80	g1466.t1	CALCHIM00000031043	True	0.0191	0.3586	0.05326268823201338	g1466	0.190195706478654	0.242455587887964	0.229916336459117	0.192910715041446	5
C_maculatus	C_chinensis	300	g1532.t1	CALCHIM00000000133	False	0.0049	0.4068	0.012045231071779744	g1532	-0.388942500189732	0.00225157048485725	-1.68998872080363	5.76267338745454e-39	5
C_maculatus	C_chinensis	345	g1707.t3	CALCHIM00000032460	False	0.008	0.3363	0.023788284269997028	g1707	-0.00740233006931294	0.961006244126205	-1.10674180700964	1.55619274788768e-28	5
C_maculatus	C_chinensis	258	g1589.t1	CALCHIM00000024405	False	0.0022	0.3396	0.006478209658421673	g1589	0.424706489968186	4.61364709992576e-06	0.267880550342419	0.00659827158533242	3
C_maculatus	C_chinensis	159	g1679.t2	CALCHIM00000003213	NaN	not_found	not_found	not_found	g1679	-4.03535933156049	4.76983526276703e-44	-4.34956825217707	3.81098654956255e-59	5
C_maculatus	C_chinensis	164	g1619.t1	CALCHIM00000014384	True	0.0359	0.2719	0.1320338359691063	g1619	0.37753094483724	0.0262175428255512	0.376291656459283	0.0324758429275462	5
C_maculatus	C_chinensis	121	g1731.t1	CALCHIM00000025841	True	0.0513	0.3819	0.13432835820895522	g1731	0.0287396292816559	0.79748658612946	-0.407429519609808	3.97550253848682e-05	5
C_maculatus	C_chinensis	298	g1594.t1	CALCHIM00000005545	True	0.0555	0.4453	0.12463507747585897	g1594	NaN	1	NaN	1	4
